dT	T (0)	dT (0)	Base Mean (0)	Base Local Background (0)	Body Mean (0)	Proj Mean (0)	Tip Mean (0)	Tip Th Mean (0)	Tip Local Background (0)	Length (0)	dL (0)	DCTM (0)	DCBM (0)	T (1)	dT (1)	Base Mean (1)	Base Local Background (1)	Body Mean (1)	Proj Mean (1)	Tip Mean (1)	Tip Th Mean (1)	Tip Local Background (1)	Length (1)	dL (1)	DCTM (1)	DCBM (1)	T (2)	dT (2)	Base Mean (2)	Base Local Background (2)	Body Mean (2)	Proj Mean (2)	Tip Mean (2)	Tip Th Mean (2)	Tip Local Background (2)	Length (2)	dL (2)	DCTM (2)	DCBM (2)	T (3)	dT (3)	Base Mean (3)	Base Local Background (3)	Body Mean (3)	Proj Mean (3)	Tip Mean (3)	Tip Th Mean (3)	Tip Local Background (3)	Length (3)	dL (3)	DCTM (3)	DCBM (3)	T (4)	dT (4)	Base Mean (4)	Base Local Background (4)	Body Mean (4)	Proj Mean (4)	Tip Mean (4)	Tip Th Mean (4)	Tip Local Background (4)	Length (4)	dL (4)	DCTM (4)	DCBM (4)	T (5)	dT (5)	Base Mean (5)	Base Local Background (5)	Body Mean (5)	Proj Mean (5)	Tip Mean (5)	Tip Th Mean (5)	Tip Local Background (5)	Length (5)	dL (5)	DCTM (5)	DCBM (5)	T (6)	dT (6)	Base Mean (6)	Base Local Background (6)	Body Mean (6)	Proj Mean (6)	Tip Mean (6)	Tip Th Mean (6)	Tip Local Background (6)	Length (6)	dL (6)	DCTM (6)	DCBM (6)	T (7)	dT (7)	Base Mean (7)	Base Local Background (7)	Body Mean (7)	Proj Mean (7)	Tip Mean (7)	Tip Th Mean (7)	Tip Local Background (7)	Length (7)	dL (7)	DCTM (7)	DCBM (7)	T (8)	dT (8)	Base Mean (8)	Base Local Background (8)	Body Mean (8)	Proj Mean (8)	Tip Mean (8)	Tip Th Mean (8)	Tip Local Background (8)	Length (8)	dL (8)	DCTM (8)	DCBM (8)	T (9)	dT (9)	Base Mean (9)	Base Local Background (9)	Body Mean (9)	Proj Mean (9)	Tip Mean (9)	Tip Th Mean (9)	Tip Local Background (9)	Length (9)	dL (9)	DCTM (9)	DCBM (9)	T (10)	dT (10)	Base Mean (10)	Base Local Background (10)	Body Mean (10)	Proj Mean (10)	Tip Mean (10)	Tip Th Mean (10)	Tip Local Background (10)	Length (10)	dL (10)	DCTM (10)	DCBM (10)
106.000	107.000	106.000	307.375	209.050	725.914	165.362	132.958	137.833	114.671	12.148	0.057	0.051	0.000	107.000	106.000	270.280	194.253	725.914	153.760	139.783	146.733	115.238	11.015	-0.019	0.000	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	107.000	106.000	351.556	296.256	725.914	192.491	143.308	153.400	123.114	5.676	-0.046	-0.063	0.063	107.000	106.000	330.379	281.583	725.914	196.454	143.960	147.840	126.599	4.668	-0.176	-0.000	0.145	107.000	106.000	256.074	183.886	725.914	156.918	130.304	136.600	115.932	8.356	-0.046	-0.060	0.000	107.000	106.000	254.516	181.819	725.914	153.317	128.708	143.444	114.277	7.002	0.268	-0.059	-0.173	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
107.000	108.000	107.000	310.486	216.548	724.906	167.461	137.727	145.474	113.284	12.359	0.211	0.183	0.000	108.000	107.000	272.600	202.195	724.906	153.617	139.654	151.583	115.420	11.099	0.084	0.000	-0.064	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	108.000	107.000	371.731	313.531	724.906	195.668	135.292	145.429	119.808	5.890	0.214	0.142	-0.126	108.000	107.000	327.931	282.330	724.906	199.599	149.074	163.889	125.993	4.668	0.000	-0.060	-0.026	108.000	107.000	260.943	190.541	724.906	158.697	129.320	149.200	113.905	8.578	0.222	0.000	-0.145	108.000	107.000	230.043	173.022	724.906	149.512	129.625	131.926	114.058	6.708	-0.295	0.000	0.172	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
108.000	109.000	108.000	244.269	172.519	723.028	152.165	139.385	153.636	115.839	11.356	-1.003	0.000	1.025	109.000	108.000	277.519	217.404	723.028	153.577	133.630	153.556	113.265	11.321	0.222	0.000	-0.203	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	109.000	108.000	343.034	289.633	723.028	186.669	135.889	154.375	117.762	5.971	0.081	0.063	0.063	109.000	108.000	327.320	269.779	723.028	196.005	142.500	153.812	125.116	4.630	-0.038	0.085	0.085	109.000	108.000	264.633	186.046	723.028	160.422	133.087	143.000	113.027	8.402	-0.176	0.000	0.145	109.000	108.000	216.400	170.341	723.028	151.069	132.077	141.357	113.490	6.597	-0.111	0.000	0.059	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
109.000	110.000	109.000	272.281	186.963	722.651	158.495	137.583	145.053	115.245	11.926	0.571	0.142	-0.467	110.000	109.000	316.778	217.860	722.651	157.719	138.556	150.250	113.107	11.516	0.195	0.064	-0.128	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	110.000	109.000	337.103	288.059	722.651	187.131	142.913	163.143	118.903	5.917	-0.054	0.063	0.063	110.000	109.000	320.037	273.179	722.651	193.915	140.680	155.300	125.530	4.622	-0.008	-0.025	-0.000	110.000	109.000	266.517	187.075	722.651	158.967	136.130	147.833	113.453	8.448	0.046	0.061	0.000	110.000	109.000	234.000	173.309	722.651	152.836	137.455	141.762	114.190	6.735	0.138	0.000	-0.086	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
110.000	111.000	110.000	278.083	198.079	722.862	160.499	133.000	144.294	115.748	12.240	0.314	0.040	-0.091	111.000	110.000	324.115	229.529	722.862	158.337	135.440	148.333	116.333	11.516	0.000	-0.064	-0.053	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	111.000	110.000	338.633	284.065	722.862	181.498	135.538	145.438	120.178	6.047	0.130	0.063	-0.063	111.000	110.000	332.645	274.758	722.862	198.152	139.731	160.417	124.195	4.779	0.157	0.026	-0.145	111.000	110.000	265.800	182.565	722.862	161.741	134.320	140.591	116.849	8.375	-0.073	-0.145	0.036	111.000	110.000	225.280	175.021	722.862	153.427	135.760	147.400	115.133	6.754	0.019	0.000	0.027	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
111.000	112.000	111.000	279.606	196.230	722.711	162.367	136.680	145.278	113.642	12.343	0.103	0.143	-0.011	112.000	111.000	324.133	241.939	722.711	158.529	138.231	145.083	114.907	11.738	0.222	0.000	-0.139	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	112.000	111.000	345.036	280.208	722.711	184.116	139.640	148.846	118.174	6.001	-0.046	0.000	0.063	112.000	111.000	321.345	275.489	722.711	195.911	144.259	153.750	127.101	4.641	-0.138	-0.085	0.060	112.000	111.000	255.720	186.207	722.711	156.862	130.692	141.385	114.816	8.180	-0.195	-0.061	-0.014	112.000	111.000	223.350	171.847	722.711	149.509	130.833	142.833	113.805	6.781	0.027	0.086	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
112.000	113.000	112.000	221.861	153.632	719.019	152.754	141.650	144.818	115.714	11.448	-0.896	0.091	0.951	113.000	112.000	299.320	220.282	719.019	156.185	126.560	135.706	114.830	11.646	-0.092	0.064	0.053	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	113.000	112.000	395.467	309.690	719.019	192.770	137.462	150.615	117.658	6.261	0.260	0.063	-0.190	113.000	112.000	324.444	264.114	719.019	194.293	147.346	155.765	124.408	4.576	-0.065	0.060	0.108	113.000	112.000	259.258	182.670	719.019	158.761	132.818	141.818	115.697	8.245	0.065	-0.060	-0.049	113.000	112.000	215.696	172.228	719.019	151.449	133.846	143.938	115.171	6.708	-0.073	-0.086	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
113.000	114.000	113.000	222.667	160.545	717.849	151.191	148.360	162.000	114.186	11.456	0.008	0.183	0.041	114.000	113.000	314.786	239.056	717.849	156.521	137.917	160.600	113.414	11.784	0.138	-0.064	-0.181	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	114.000	113.000	319.259	275.688	717.849	184.690	144.208	153.188	119.872	5.982	-0.279	0.000	0.268	114.000	113.000	318.595	271.438	717.849	194.567	139.679	149.083	125.260	4.936	0.360	0.024	-0.121	114.000	113.000	268.759	190.867	717.849	162.660	139.565	150.917	113.790	8.207	-0.038	0.000	-0.060	114.000	113.000	223.087	168.888	717.849	151.236	127.885	135.667	115.020	6.689	-0.019	0.000	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
114.000	115.000	114.000	300.303	223.917	722.090	169.747	143.231	154.000	118.078	13.228	1.772	0.091	-1.465	115.000	114.000	294.867	237.392	722.090	156.687	130.615	138.000	115.627	11.887	0.103	0.000	-0.075	115.000	114.000	237.269	155.367	722.090	154.941	139.292	154.100	117.416	10.962	10.962	0.000	0.200	115.000	114.000	335.517	284.000	722.090	184.342	137.160	151.333	121.972	6.158	0.176	0.078	-0.127	115.000	114.000	320.871	268.299	722.090	194.779	147.192	151.889	126.892	4.760	-0.176	-0.000	0.034	115.000	114.000	271.812	187.587	722.090	160.519	139.739	145.211	120.691	7.958	-0.249	-0.290	0.000	115.000	114.000	221.091	171.598	722.090	149.273	131.565	139.857	114.161	6.716	0.027	0.000	-0.027	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
115.000	116.000	115.000	227.500	166.991	718.087	151.630	143.591	152.818	116.845	11.934	-1.293	0.142	1.185	116.000	115.000	320.630	248.677	718.087	155.296	129.792	139.727	113.692	12.128	0.241	0.064	-0.192	116.000	115.000	244.581	153.225	718.087	158.221	137.174	144.667	114.651	10.962	0.000	0.112	0.155	116.000	115.000	339.520	284.363	718.087	188.233	137.423	142.158	119.793	6.242	0.084	0.063	0.000	116.000	115.000	320.600	259.337	718.087	191.565	147.292	159.333	126.657	4.649	-0.111	-0.000	0.060	116.000	115.000	244.655	184.074	718.087	156.859	130.360	138.750	116.275	7.905	-0.054	-0.023	0.084	116.000	115.000	219.538	172.778	718.087	149.984	126.125	139.273	112.891	6.781	0.065	0.059	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
116.000	117.000	116.000	245.633	160.359	718.973	150.179	134.292	142.824	116.651	11.850	-0.084	0.000	0.091	117.000	116.000	311.452	240.353	718.973	155.909	131.400	134.864	115.100	12.136	0.008	-0.064	0.000	117.000	116.000	270.871	158.824	718.973	160.088	133.565	139.235	118.216	10.740	-0.222	-0.056	0.154	117.000	116.000	307.966	265.495	718.973	185.787	142.208	145.818	119.724	6.166	-0.076	0.063	0.127	117.000	116.000	324.935	264.308	718.973	197.119	150.462	158.190	124.597	4.714	0.065	-0.024	-0.060	117.000	116.000	256.594	184.000	718.973	159.010	133.320	140.833	117.184	7.729	-0.176	-0.205	-0.084	117.000	116.000	235.304	172.539	718.973	152.909	132.476	137.625	114.898	6.754	-0.027	-0.086	-0.059	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
117.000	118.000	117.000	238.152	158.090	713.434	151.071	139.826	149.056	113.639	12.026	0.176	0.175	0.099	118.000	117.000	297.040	233.805	713.434	156.615	133.292	142.000	112.299	12.174	0.038	0.064	-0.075	118.000	117.000	258.333	161.463	713.434	157.751	146.875	157.545	116.819	10.380	-0.360	-0.056	0.177	118.000	117.000	342.741	280.969	713.434	190.113	143.481	151.588	124.109	6.166	0.000	-0.111	-0.063	118.000	117.000	308.469	260.000	713.434	193.780	148.259	161.231	129.140	4.641	-0.073	-0.000	0.084	118.000	117.000	258.000	184.989	713.434	161.770	131.391	145.083	116.438	7.507	-0.222	-0.145	0.000	118.000	117.000	217.783	167.228	713.434	153.569	133.640	142.667	112.884	6.754	0.000	0.086	0.086	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
118.000	119.000	118.000	244.875	163.010	714.205	151.754	134.652	142.650	114.114	12.145	0.119	0.183	0.042	119.000	118.000	321.560	229.929	714.205	157.396	135.308	146.692	115.384	12.258	0.084	0.000	-0.064	119.000	118.000	247.846	170.310	714.205	159.098	137.043	144.857	116.741	10.353	-0.027	0.057	0.089	119.000	118.000	319.862	271.514	714.205	190.347	138.200	149.000	119.959	6.277	0.111	0.127	0.000	119.000	118.000	308.214	257.211	714.205	189.577	141.038	151.158	126.304	4.630	-0.011	0.024	0.024	119.000	118.000	240.862	183.787	714.205	159.246	131.080	135.920	115.197	7.415	-0.092	-0.084	0.084	119.000	118.000	206.826	167.696	714.205	151.220	134.429	142.500	114.428	6.754	0.000	0.000	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
119.000	120.000	119.000	268.583	174.813	714.458	155.170	139.625	148.500	114.270	12.754	0.609	0.233	-0.275	120.000	119.000	339.077	244.152	714.458	161.458	133.917	151.714	113.905	12.396	0.138	0.000	-0.118	120.000	119.000	256.103	170.329	714.458	157.280	136.227	141.400	115.446	10.464	0.111	0.056	-0.032	120.000	119.000	278.690	226.790	714.458	174.608	140.130	149.267	120.089	5.657	-0.620	-0.015	0.521	120.000	119.000	319.815	262.868	714.458	190.257	141.778	160.143	126.107	4.530	-0.100	-0.085	-0.024	120.000	119.000	248.414	179.565	714.458	159.717	135.875	142.333	115.932	7.442	0.027	0.000	-0.084	120.000	119.000	231.690	173.832	714.458	151.278	132.583	139.526	113.327	7.217	0.463	0.027	-0.204	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
120.000	121.000	120.000	269.233	178.989	716.492	153.974	140.760	155.429	117.268	12.624	-0.130	0.050	0.041	121.000	120.000	340.593	258.241	716.492	162.940	130.520	137.158	114.616	12.580	0.184	0.011	-0.128	121.000	120.000	276.067	172.893	716.492	164.033	140.292	146.714	115.876	10.583	0.119	-0.023	-0.089	121.000	120.000	300.259	240.010	716.492	179.796	134.385	150.000	123.752	5.630	-0.027	-0.190	-0.190	121.000	120.000	306.621	260.416	716.492	185.511	142.885	157.000	124.770	4.595	0.065	0.085	-0.000	121.000	120.000	248.367	177.670	716.492	159.525	131.042	141.800	114.342	7.461	0.019	0.084	0.061	121.000	120.000	219.300	163.244	716.492	153.813	131.040	135.750	112.839	6.708	-0.509	-0.027	0.205	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
