dT	T (0)	dT (0)	Base Mean (0)	Base Local Background (0)	Body Mean (0)	Proj Mean (0)	Tip Mean (0)	Tip Th Mean (0)	Tip Local Background (0)	Length (0)	dL (0)	DCTM (0)	DCBM (0)	T (1)	dT (1)	Base Mean (1)	Base Local Background (1)	Body Mean (1)	Proj Mean (1)	Tip Mean (1)	Tip Th Mean (1)	Tip Local Background (1)	Length (1)	dL (1)	DCTM (1)	DCBM (1)	T (2)	dT (2)	Base Mean (2)	Base Local Background (2)	Body Mean (2)	Proj Mean (2)	Tip Mean (2)	Tip Th Mean (2)	Tip Local Background (2)	Length (2)	dL (2)	DCTM (2)	DCBM (2)	T (3)	dT (3)	Base Mean (3)	Base Local Background (3)	Body Mean (3)	Proj Mean (3)	Tip Mean (3)	Tip Th Mean (3)	Tip Local Background (3)	Length (3)	dL (3)	DCTM (3)	DCBM (3)	T (4)	dT (4)	Base Mean (4)	Base Local Background (4)	Body Mean (4)	Proj Mean (4)	Tip Mean (4)	Tip Th Mean (4)	Tip Local Background (4)	Length (4)	dL (4)	DCTM (4)	DCBM (4)	T (5)	dT (5)	Base Mean (5)	Base Local Background (5)	Body Mean (5)	Proj Mean (5)	Tip Mean (5)	Tip Th Mean (5)	Tip Local Background (5)	Length (5)	dL (5)	DCTM (5)	DCBM (5)	T (6)	dT (6)	Base Mean (6)	Base Local Background (6)	Body Mean (6)	Proj Mean (6)	Tip Mean (6)	Tip Th Mean (6)	Tip Local Background (6)	Length (6)	dL (6)	DCTM (6)	DCBM (6)	T (7)	dT (7)	Base Mean (7)	Base Local Background (7)	Body Mean (7)	Proj Mean (7)	Tip Mean (7)	Tip Th Mean (7)	Tip Local Background (7)	Length (7)	dL (7)	DCTM (7)	DCBM (7)	T (8)	dT (8)	Base Mean (8)	Base Local Background (8)	Body Mean (8)	Proj Mean (8)	Tip Mean (8)	Tip Th Mean (8)	Tip Local Background (8)	Length (8)	dL (8)	DCTM (8)	DCBM (8)	T (9)	dT (9)	Base Mean (9)	Base Local Background (9)	Body Mean (9)	Proj Mean (9)	Tip Mean (9)	Tip Th Mean (9)	Tip Local Background (9)	Length (9)	dL (9)	DCTM (9)	DCBM (9)	T (10)	dT (10)	Base Mean (10)	Base Local Background (10)	Body Mean (10)	Proj Mean (10)	Tip Mean (10)	Tip Th Mean (10)	Tip Local Background (10)	Length (10)	dL (10)	DCTM (10)	DCBM (10)
73.000	74.000	73.000	264.692	202.045	827.306	181.065	161.423	173.625	148.360	7.766	-0.585	-0.584	-5.752E-4	76.000	73.000	292.500	207.736	826.973	178.693	149.130	156.769	124.531	4.977	0.130	0.206	0.062	74.000	73.000	186.600	150.287	827.306	168.162	168.788	174.750	154.961	8.541	0.038	-0.133	-0.091	80.000	73.000	298.667	241.185	830.783	185.026	153.143	157.789	127.082	6.217	0.387	0.129	-0.131	99.000	73.000	242.926	168.981	845.906	172.257	153.150	162.278	131.007	9.708	-0.509	-0.307	0.144	105.000	73.000	330.103	244.410	850.892	249.562	170.875	191.091	143.196	2.696	-0.092	0.078	0.127	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
74.000	75.000	74.000	287.321	213.253	826.307	182.309	153.692	166.846	133.380	7.831	0.065	-0.130	-0.195	77.000	74.000	288.080	203.185	827.829	181.629	156.080	169.923	124.294	5.153	0.176	0.123	-0.021	75.000	74.000	180.088	149.800	826.307	169.686	169.121	185.143	150.933	8.679	0.138	0.000	-0.133	81.000	74.000	310.286	247.400	837.504	185.244	152.783	168.429	126.497	6.458	0.241	0.002	-0.262	100.000	74.000	283.519	175.969	846.927	175.986	150.850	156.857	125.827	10.362	0.655	0.504	-0.109	106.000	74.000	339.407	240.654	846.418	241.636	173.000	193.600	144.130	2.807	0.111	-0.014	-0.141	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
75.000	76.000	75.000	281.000	211.900	826.973	185.503	158.778	174.714	138.405	7.452	-0.379	-0.390	-0.130	78.000	75.000	301.111	212.124	829.011	185.424	160.591	168.667	128.938	5.310	0.157	0.082	-0.041	76.000	75.000	187.273	154.489	826.973	170.115	168.576	182.696	151.104	8.514	-0.165	-0.173	0.000	82.000	75.000	304.333	224.923	838.400	190.291	184.667	212.857	133.747	5.903	-0.555	-0.521	-0.000	101.000	75.000	249.379	166.560	834.473	179.141	151.353	161.727	128.697	10.308	-0.054	0.055	0.125	107.000	75.000	351.000	247.872	845.388	240.082	175.107	211.600	140.088	2.937	0.130	0.064	-0.052	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
76.000	77.000	76.000	273.160	197.898	827.829	183.463	163.048	177.833	133.092	7.165	-0.287	-0.130	0.130	79.000	76.000	281.667	193.500	826.260	183.571	158.261	173.636	139.048	4.414	-0.896	-0.553	0.257	77.000	76.000	186.333	154.209	827.829	169.163	158.739	169.625	137.151	2.894	-5.620	-5.218	0.044	83.000	76.000	296.808	224.064	841.018	186.246	173.100	190.833	139.451	5.762	-0.141	-0.195	-0.002	102.000	76.000	271.733	191.670	837.556	182.421	150.167	155.923	131.664	10.668	0.360	0.035	-0.289	108.000	76.000	347.400	238.000	842.424	240.838	183.464	205.529	138.694	3.040	0.103	0.119	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
77.000	78.000	77.000	281.036	208.073	829.011	184.409	166.826	181.357	130.184	7.230	0.065	-0.065	-0.130	80.000	77.000	307.821	238.422	830.783	184.852	151.955	158.812	139.014	4.173	-0.241	-0.473	-0.245	78.000	77.000	195.560	153.593	829.011	167.288	163.647	178.353	148.678	8.238	5.345	5.277	0.182	84.000	77.000	273.889	204.881	838.089	193.534	196.188	233.091	133.007	5.467	-0.295	-0.130	0.066	103.000	77.000	283.467	186.970	846.555	184.837	149.500	169.500	124.403	10.890	0.222	0.090	-0.110	109.000	77.000	360.966	243.346	839.559	245.037	187.750	213.625	138.386	3.262	0.222	0.128	-0.074	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
78.000	79.000	78.000	273.821	209.298	826.260	183.008	164.043	178.500	132.014	7.303	0.073	-0.000	-0.066	81.000	78.000	294.760	236.102	837.504	180.259	159.522	167.722	125.322	4.376	0.203	0.144	-0.104	79.000	78.000	190.621	163.477	826.260	169.563	165.588	178.300	152.221	8.230	-0.008	-0.221	-0.091	85.000	78.000	295.625	219.038	843.991	189.114	175.533	195.600	139.948	5.502	0.035	-0.065	-0.067	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	110.000	78.000	339.000	244.987	838.534	242.443	199.300	233.000	143.836	3.308	0.046	0.012	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
79.000	80.000	79.000	322.733	262.854	830.783	186.154	160.913	172.364	130.476	7.831	0.528	-0.000	-0.391	82.000	79.000	300.815	214.868	838.400	184.320	159.500	170.235	122.576	4.801	0.425	0.267	-0.062	80.000	79.000	200.185	168.035	830.783	172.219	162.423	170.905	152.610	8.249	0.019	0.039	-0.039	86.000	79.000	280.536	209.977	850.848	186.667	174.806	199.727	135.786	5.364	-0.138	-0.130	-0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	111.000	79.000	367.800	248.466	842.435	240.705	183.192	201.842	144.056	3.446	0.138	0.153	0.012	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
80.000	81.000	80.000	372.821	265.975	837.504	188.906	159.000	169.867	127.789	8.148	0.317	0.065	-0.325	83.000	80.000	286.379	213.589	841.018	180.868	157.952	169.889	125.801	5.104	0.303	0.228	-0.023	81.000	80.000	201.741	174.841	837.504	168.960	168.160	181.176	155.115	7.928	-0.322	-0.401	-0.105	87.000	80.000	291.172	204.012	857.267	191.357	169.750	183.714	135.302	5.215	-0.149	-0.130	0.065	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	112.000	80.000	350.000	247.153	846.080	238.908	173.037	190.071	139.818	3.527	0.081	0.159	0.109	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
81.000	82.000	81.000	359.667	263.451	838.400	192.680	170.042	183.692	129.095	8.213	0.065	-0.000	-0.064	84.000	81.000	283.833	201.566	838.089	177.538	154.682	182.600	122.527	5.372	0.268	0.374	0.061	82.000	81.000	203.120	169.317	838.400	168.547	161.871	177.714	152.192	7.790	-0.138	-0.104	0.052	88.000	81.000	287.333	210.861	856.390	192.284	178.767	192.950	140.967	4.901	-0.314	-0.260	9.154E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	113.000	81.000	337.036	236.833	838.270	229.021	164.429	178.056	135.531	3.519	-0.008	0.142	0.205	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
82.000	83.000	82.000	351.000	243.547	841.018	189.639	162.963	175.353	130.000	8.183	-0.030	0.000	0.130	85.000	82.000	307.862	216.203	843.991	185.595	158.240	171.833	123.149	5.823	0.452	0.182	-0.229	83.000	82.000	195.815	175.230	841.018	167.156	159.680	165.850	145.700	7.863	0.073	0.052	-0.039	89.000	82.000	287.179	209.682	862.322	193.038	169.500	186.857	138.675	4.752	-0.149	-0.130	-0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	114.000	82.000	368.690	249.316	832.424	238.575	177.893	195.684	138.490	3.657	0.138	0.017	-0.125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
83.000	84.000	83.000	374.000	268.386	838.089	202.179	164.200	174.100	131.630	8.459	0.276	0.065	-0.131	86.000	83.000	279.897	203.627	850.848	178.019	152.870	160.938	125.793	5.953	0.130	0.145	0.060	84.000	83.000	195.679	171.424	838.089	172.686	165.032	177.619	145.500	7.752	-0.111	-0.104	0.039	90.000	83.000	294.857	221.802	850.427	193.482	165.077	176.786	140.122	4.687	-0.065	-0.193	-0.065	109.000	83.000	218.091	198.707	839.559	180.957	151.190	155.944	125.148	11.984	11.984	1.617	-0.089	115.000	83.000	345.897	252.436	851.287	219.589	167.433	182.810	141.110	3.611	-0.046	-0.017	-0.017	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
84.000	85.000	84.000	301.516	212.836	843.991	187.056	161.091	168.235	128.597	7.992	-0.466	0.066	0.649	87.000	84.000	274.125	194.621	857.267	176.547	154.609	166.867	123.696	5.788	-0.165	0.145	0.251	85.000	84.000	189.586	171.884	843.991	167.603	163.935	173.560	153.140	7.798	0.046	-0.051	-0.091	91.000	84.000	267.444	216.044	851.415	197.753	171.444	180.240	138.315	4.362	-0.325	-0.260	-0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	116.000	84.000	360.815	242.922	856.723	227.755	165.000	182.250	136.597	3.657	0.046	0.000	0.043	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
85.000	86.000	85.000	415.321	286.291	850.848	204.354	157.750	170.000	127.243	8.891	0.899	0.130	-0.786	88.000	85.000	272.609	199.927	856.390	176.536	152.833	160.412	137.558	5.134	-0.655	-0.576	0.021	86.000	85.000	196.222	175.944	850.848	170.052	155.962	168.133	150.131	7.733	-0.065	0.012	0.052	92.000	85.000	281.444	204.611	855.981	190.384	164.630	193.429	135.863	4.232	-0.130	-0.065	0.065	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	117.000	85.000	336.357	246.082	859.397	217.997	161.000	181.455	142.892	3.546	-0.111	-0.099	-0.018	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
86.000	87.000	86.000	369.840	285.134	857.267	204.198	158.600	171.700	127.105	9.002	0.111	0.130	0.000	89.000	86.000	282.423	200.890	862.322	180.126	163.846	178.294	131.873	4.977	-0.157	-0.226	-0.000	87.000	86.000	189.923	174.736	857.267	171.453	154.682	165.500	149.465	7.549	-0.184	-0.221	-0.091	93.000	86.000	292.964	208.680	858.090	192.710	160.217	171.857	133.129	4.324	0.092	-0.000	-0.068	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	118.000	86.000	271.069	230.728	889.074	197.984	161.714	171.467	157.611	2.972	-0.574	-0.330	0.205	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
87.000	88.000	87.000	344.667	265.388	856.390	201.277	148.238	157.929	127.953	9.221	0.219	0.063	-0.066	90.000	87.000	275.480	216.462	850.427	175.634	152.708	167.889	131.218	4.931	-0.046	-0.000	-0.062	88.000	87.000	188.333	172.306	856.390	169.000	156.714	166.250	149.218	7.568	0.019	0.039	0.039	94.000	87.000	278.185	205.922	852.472	189.189	159.095	171.300	134.271	4.240	-0.084	-0.065	-0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	119.000	87.000	234.448	198.691	889.299	192.188	164.500	178.000	160.163	2.100	-0.872	-0.428	0.350	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
88.000	89.000	88.000	353.769	265.628	862.322	207.583	153.118	158.769	126.475	9.370	0.149	0.130	-0.002	91.000	88.000	270.038	202.079	851.415	179.707	152.565	164.643	133.533	4.782	-0.149	-0.206	-0.043	89.000	88.000	183.393	172.133	862.322	169.896	157.414	174.500	147.551	7.549	-0.019	0.039	0.052	95.000	88.000	290.000	200.534	883.587	191.504	147.409	159.417	128.639	4.278	0.038	0.065	0.065	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	120.000	88.000	231.704	201.148	813.572	196.808	174.750	184.588	165.193	1.694	-0.406	-0.366	-0.062	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
89.000	90.000	89.000	341.074	258.026	850.427	199.178	150.850	163.667	124.411	9.492	0.122	0.195	0.065	92.000	89.000	276.667	195.831	855.981	179.074	158.409	166.579	135.434	4.495	-0.287	-0.267	-0.000	90.000	89.000	182.259	164.936	850.427	166.705	163.900	183.000	149.091	7.208	-0.341	-0.143	0.182	96.000	89.000	285.407	207.841	849.157	185.295	152.842	163.100	129.086	4.232	-0.046	-0.000	0.002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	121.000	89.000	214.419	184.204	811.214	191.099	184.100	203.667	173.444	1.020	-0.674	-0.357	0.395	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
90.000	91.000	90.000	349.071	256.469	851.415	196.427	147.542	151.500	124.286	9.703	0.211	0.129	-0.065	93.000	90.000	296.407	200.346	858.090	176.434	156.043	164.308	134.917	4.522	0.027	-0.061	-0.084	91.000	90.000	191.560	162.345	851.415	166.797	158.633	168.615	150.280	7.246	0.038	0.052	0.000	97.000	90.000	279.414	204.021	850.987	182.854	161.542	175.750	127.780	4.351	0.119	0.065	-0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
91.000	92.000	91.000	339.808	263.384	855.981	198.066	149.810	160.462	123.713	9.752	0.049	0.130	9.285E-4	94.000	91.000	265.625	198.776	852.472	176.388	152.455	167.100	129.459	4.365	-0.157	-0.061	0.084	92.000	91.000	184.036	168.010	855.981	169.751	157.794	169.000	146.974	7.227	-0.019	-0.153	0.000	98.000	91.000	292.556	200.441	853.325	184.716	167.875	179.647	127.055	4.378	0.027	-0.000	-0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
92.000	93.000	92.000	331.826	265.962	858.090	195.267	152.783	160.400	127.632	9.671	-0.081	-0.064	-0.065	95.000	92.000	271.680	197.044	883.587	178.003	154.917	158.393	129.227	4.357	-0.008	-0.021	0.021	93.000	92.000	175.929	174.351	858.090	172.832	162.125	172.100	148.268	7.162	-0.065	-0.027	-0.039	99.000	92.000	294.407	214.939	845.906	191.555	156.043	171.818	136.028	4.324	-0.054	-0.065	-0.065	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
93.000	94.000	93.000	337.520	248.975	852.472	189.165	152.375	160.647	123.060	9.832	0.160	0.195	-0.064	96.000	93.000	275.200	197.189	849.157	177.000	157.520	163.700	129.621	4.457	0.100	-0.000	-0.083	94.000	93.000	177.240	166.696	852.472	173.197	166.800	178.647	150.746	6.886	-0.276	-0.130	0.091	100.000	93.000	279.133	203.866	846.927	188.421	161.810	175.000	135.607	4.278	-0.046	-0.000	0.065	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
